"BAD","DEROG_DELINQ","IMP_CLAGE","DEBTINC","_dmIndex_","_PartInd_","I_BAD","P_BAD1","P_BAD0","EM_EVENTPROBABILITY","EM_CLASSIFICATION","EM_PROBABILITY"
"           1","1.9433801521","98.433333333","           .","    40000053","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","0.8109525998","78.276625282","36.026904369","    40000056","           1","           0","0.2162587002","0.7837412998","0.2162587002","           0","0.7837412998"
"           0","0.3210394256","113.45356121","33.498815377","    40000059","           0","           0","0.2171892701","0.7828107299","0.2171892701","           0","0.7828107299"
"           1","1.0456472264","167.65798082","35.086070551","    40000061","           1","           0","0.1119057338","0.8880942662","0.1119057338","           0","0.8880942662"
"           0","1.9433801521","169.24875269","34.876358722","    40000062","           1","           0"," 0.059902611"," 0.940097389"," 0.059902611","           0"," 0.940097389"
"           1","1.4534669779","234.02181639","           .","    40000064","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.9433801521","140.05163825","31.545694154","    40000065","           0","           0","0.0602653681","0.9397346319","0.0602653681","           0","0.9397346319"
"           0","1.9433801521","163.28211809","20.206032584","    40000069","           0","           0","0.0294588445","0.9705411555","0.0294588445","           0","0.9705411555"
"           0","1.9433801521","89.525931995","7.1484132133","    40000070","           0","           0","0.0235397967","0.9764602033","0.0235397967","           0","0.9764602033"
"           1","1.9433801521","1168.2335609","40.206138263","    40000071","           0","           0","0.0001597544","0.9998402456","0.0001597544","           0","0.9998402456"
"           0","1.4534669779","64.407604619","40.570169157","    40000075","           1","           0","0.1927636184","0.8072363816","0.1927636184","           0","0.8072363816"
"           1","1.9433801521","174.32656084","34.480849784","    40000082","           1","           0","0.0569930532","0.9430069468","0.0569930532","           0","0.9430069468"
"           1","1.9433801521","214.36666667","           .","    40000083","           2","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","0.8109525998","65.847530367","34.950823101","    40000084","           2","           0","  0.21981928","  0.78018072","  0.21981928","           0","  0.78018072"
"           1","1.9433801521","58.861027463","38.121518334","    40000087","           1","           0","0.1314802169","0.8685197831","0.1314802169","           0","0.8685197831"
"           1","0.3210394256","86.233333333","           .","    41000001","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","1.9433801521","220.16666667","           .","    41000002","           2","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","0.5557340522","69.005027135"," 42.50002486","    41000006","           1","           0","0.3322976249","0.6677023751","0.3322976249","           0","0.6677023751"
"           0","1.9433801521","306.11110407","43.021823381","    41000009","           1","           0","0.0399288502","0.9600711498","0.0399288502","           0","0.9600711498"
"           1","1.9433801521","114.21361486","31.222802648","    41000011","           1","           0","0.0690239906","0.9309760094","0.0690239906","           0","0.9309760094"
"           1","0.4617491415","92.739380404","84.379034083","    41000012","           1","           1","0.8094290829","0.1905709171","0.8094290829","           1","0.8094290829"
"           1","0.8109525998","183.96666667","           .","    41000014","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.4534669779","382.31221703"," 36.06796344","    41000019","           1","           0","0.0249164068","0.9750835932","0.0249164068","           0","0.9750835932"
"           1","1.0456472264","88.126516775","54.241334737","    41000022","           1","           0","0.3647256315","0.6352743685","0.3647256315","           0","0.6352743685"
"           0","1.9433801521","94.860466383","25.556707636","    41000029","           1","           0","0.0583499199","0.9416500801","0.0583499199","           0","0.9416500801"
"           1","1.9433801521","101.94351853","32.761083981","    41000030","           2","           0","0.0799475058","0.9200524942","0.0799475058","           0","0.9200524942"
"           0","1.9433801521","70.029159184","25.596617373","    41000032","           0","           0","0.0676621058","0.9323378942","0.0676621058","           0","0.9323378942"
"           0","1.9433801521","85.253619221","7.8621936317","    41000033","           1","           0"," 0.025074347"," 0.974925653"," 0.025074347","           0"," 0.974925653"
"           0","1.9433801521","130.97479082","32.304944123","    41000034","           1","           0","0.0660175201","0.9339824799","0.0660175201","           0","0.9339824799"
"           0","1.4534669779","62.359738199","41.874197914","    41000038","           1","           0","0.2058627793","0.7941372207","0.2058627793","           0","0.7941372207"
"           0","1.9433801521","217.63725461","41.549331297","    41000043","           1","           0","0.0628155486","0.9371844514","0.0628155486","           0","0.9371844514"
"           1","-2.409862922","210.96666667","           .","    41000049","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.9433801521","81.414351704","32.033550455","    41000054","           1","           0","0.0868421768","0.9131578232","0.0868421768","           0","0.9131578232"
"           1","1.9433801521","       174.3","           .","    41000061","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           0","1.9433801521","179.08237426","40.430695412","    41000063","           1","           0","0.0744652158","0.9255347842","0.0744652158","           0","0.9255347842"
"           1","0.5557340522","117.66666667","           .","    41000064","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","0.4617491415","132.53333333","           .","    41000065","           0","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","1.4534669779","84.417030462","           .","    41000066","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
"           1","1.4534669779","       398.8","           .","    41000067","           1","           0","0.1994966443","0.8005033557","0.1994966443","           0","0.8005033557"
